geo_level,geo_code,area,sex,maritalstatus,total,geo_version
district,309,Urban,Male,never married,68769,2011
district,310,Rural,Male,never married,290229,2011
district,310,Urban,Male,never married,61422,2011
district,311,Rural,Male,never married,275972,2011
district,311,Urban,Male,never married,28126,2011
district,312,Rural,Male,never married,230083,2011
district,312,Urban,Male,never married,55023,2011
district,313,Rural,Male,never married,261839,2011
district,313,Urban,Male,never married,24854,2011
district,314,Rural,Male,never married,252330,2011
district,314,Urban,Male,never married,32345,2011
district,315,Rural,Male,never married,46142,2011
district,315,Urban,Male,never married,17788,2011
district,316,Rural,Male,never married,425484,2011
district,316,Urban,Male,never married,85069,2011
district,317,Rural,Male,never married,348197,2011
district,317,Urban,Male,never married,30159,2011
district,318,Rural,Male,never married,191829,2011
district,318,Urban,Male,never married,12990,2011
district,319,Rural,Male,never married,182072,2011
district,319,Urban,Male,never married,28630,2011
district,320,Rural,Male,never married,126858,2011
district,320,Urban,Male,never married,9619,2011
district,321,Rural,Male,never married,388336,2011
district,321,Urban,Male,never married,38791,2011
district,322,Rural,Male,never married,59962,2011
district,322,Urban,Male,never married,262981,2011
district,323,Rural,Male,never married,195043,2011
district,323,Urban,Male,never married,21995,2011
district,324,Rural,Male,never married,254474,2011
district,324,Urban,Male,never married,3382,2011
district,325,Rural,Male,never married,255889,2011
district,325,Urban,Male,never married,15053,2011
district,326,Rural,Male,never married,221068,2011
district,326,Urban,Male,never married,9928,2011
district,327,Rural,Male,never married,292653,2011
district,327,Urban,Male,never married,181400,2011
district,328,Rural,Male,never married,760611,2011
district,328,Urban,Male,never married,265493,2011
district,329,Rural,Male,never married,668412,2011
district,329,Urban,Male,never married,68426,2011
district,330,Rural,Male,never married,789270,2011
district,330,Urban,Male,never married,101619,2011
district,331,Rural,Male,never married,364907,2011
district,331,Urban,Male,never married,54974,2011
district,332,Rural,Male,never married,963622,2011
district,332,Urban,Male,never married,149042,2011
district,333,Rural,Male,never married,1504450,2011
district,333,Urban,Male,never married,383953,2011
district,334,Rural,Male,never married,763831,2011
district,334,Urban,Male,never married,108821,2011
district,335,Rural,Male,never married,1109512,2011
district,335,Urban,Male,never married,781025,2011
district,336,Rural,Male,never married,917719,2011
district,336,Urban,Male,never married,333337,2011
district,337,Rural,Male,never married,1065286,2011
district,337,Urban,Male,never married,1323306,2011
district,338,Rural,Male,never married,798697,2011
district,338,Urban,Male,never married,494923,2011
district,339,Rural,Male,never married,813666,2011
district,339,Urban,Male,never married,71701,2011
district,340,Rural,Male,never married,665236,2011
district,340,Urban,Male,never married,100655,2011
district,341,Rural,Male,never married,446912,2011
district,341,Urban,Male,never married,770975,2011
district,342,Rural,Male,never married,0,2011
district,342,Urban,Male,never married,1076637,2011
district,343,Rural,Male,never married,1555650,2011
district,343,Urban,Male,never married,501313,2011
district,344,Rural,Male,never married,1252320,2011
district,344,Urban,Male,never married,174043,2011
district,345,Rural,Male,never married,1105628,2011
district,345,Urban,Male,never married,150854,2011
district,346,Rural,Male,never married,355024,2011
district,346,Urban,Male,never married,20013,2011
district,347,Rural,Male,never married,276700,2011
district,347,Urban,Male,never married,19684,2011
district,348,Rural,Male,never married,161090,2011
district,348,Urban,Male,never married,39918,2011
district,349,Rural,Male,never married,619417,2011
district,349,Urban,Male,never married,60543,2011
district,350,Rural,Male,never married,333891,2011
district,350,Urban,Male,never married,72984,2011
district,351,Rural,Male,never married,348485,2011
district,351,Urban,Male,never married,18346,2011
district,352,Rural,Male,never married,282674,2011
district,352,Urban,Male,never married,47810,2011
district,353,Rural,Male,never married,228945,2011
district,353,Urban,Male,never married,19522,2011
district,354,Rural,Male,never married,314401,2011
district,354,Urban,Male,never married,454900,2011
district,355,Rural,Male,never married,293630,2011
district,355,Urban,Male,never married,278093,2011
district,356,Rural,Male,never married,117217,2011
district,356,Urban,Male,never married,17084,2011
district,357,Rural,Male,never married,270463,2011
district,357,Urban,Male,never married,344044,2011
district,358,Rural,Male,never married,483787,2011
district,358,Urban,Male,never married,65509,2011
district,359,Rural,Male,never married,194883,2011
district,359,Urban,Male,never married,14879,2011
district,360,Rural,Male,never married,407505,2011
district,360,Urban,Male,never married,80077,2011
district,361,Rural,Male,never married,146930,2011
district,361,Urban,Male,never married,122781,2011
district,362,Rural,Male,never married,314363,2011
district,362,Urban,Male,never married,24851,2011
district,363,Rural,Male,never married,186725,2011
district,363,Urban,Male,never married,21122,2011
district,364,Rural,Male,never married,465978,2011
district,364,Urban,Male,never married,351515,2011
district,365,Rural,Male,never married,136790,2011
district,365,Urban,Male,never married,12801,2011
district,366,Rural,Male,never married,273594,2011
district,366,Urban,Male,never married,19715,2011
district,367,Rural,Male,never married,156654,2011
district,367,Urban,Male,never married,12986,2011
district,368,Rural,Male,never married,377070,2011
district,368,Urban,Male,never married,61921,2011
district,369,Rural,Male,never married,225073,2011
district,369,Urban,Male,never married,71978,2011
district,370,Rural,Male,never married,326246,2011
district,370,Urban,Male,never married,38261,2011
district,371,Rural,Male,never married,87627,2011
district,371,Urban,Male,never married,62682,2011
district,372,Rural,Male,never married,185635,2011
district,372,Urban,Male,never married,79556,2011
district,373,Rural,Male,never married,74891,2011
district,373,Urban,Male,never married,6023,2011
district,374,Rural,Male,never married,356197,2011
district,374,Urban,Male,never married,197523,2011
district,375,Rural,Male,never married,399276,2011
district,375,Urban,Male,never married,68789,2011
district,376,Rural,Male,never married,609183,2011
district,376,Urban,Male,never married,50278,2011
district,377,Rural,Male,never married,535381,2011
district,377,Urban,Male,never married,64204,2011
district,378,Rural,Male,never married,345845,2011
district,378,Urban,Male,never married,51130,2011
district,379,Rural,Male,never married,337535,2011
district,379,Urban,Male,never married,22457,2011
district,380,Rural,Male,never married,246334,2011
district,380,Urban,Male,never married,30869,2011
district,381,Rural,Male,never married,480340,2011
district,381,Urban,Male,never married,194710,2011
district,382,Rural,Male,never married,439012,2011
district,382,Urban,Male,never married,35891,2011
district,383,Rural,Male,never married,274360,2011
district,383,Urban,Male,never married,31179,2011
district,384,Rural,Male,never married,274502,2011
district,384,Urban,Male,never married,54822,2011
district,385,Rural,Male,never married,220656,2011
district,385,Urban,Male,never married,20369,2011
district,386,Rural,Male,never married,296011,2011
district,386,Urban,Male,never married,285016,2011
district,387,Rural,Male,never married,357533,2011
district,387,Urban,Male,never married,69187,2011
district,388,Rural,Male,never married,721592,2011
district,388,Urban,Male,never married,208260,2011
district,389,Rural,Male,never married,134892,2011
district,389,Urban,Male,never married,18676,2011
district,390,Rural,Male,never married,173344,2011
district,390,Urban,Male,never married,19218,2011
district,391,Rural,Male,never married,107704,2011
district,391,Urban,Male,never married,5423,2011
district,392,Rural,Male,never married,147542,2011
district,392,Urban,Male,never married,13342,2011
district,393,Rural,Male,never married,362574,2011
district,393,Urban,Male,never married,51081,2011
district,394,Rural,Male,never married,140321,2011
district,394,Urban,Male,never married,8833,2011
district,395,Rural,Male,never married,356909,2011
district,395,Urban,Male,never married,32330,2011
district,396,Rural,Male,never married,214388,2011
district,396,Urban,Male,never married,37820,2011
district,397,Rural,Male,never married,283233,2011
district,397,Urban,Male,never married,23087,2011
district,398,Rural,Male,never married,279550,2011
district,398,Urban,Male,never married,58797,2011
district,399,Rural,Male,never married,146228,2011
district,399,Urban,Male,never married,13211,2011
district,400,Rural,Male,never married,113001,2011
district,400,Urban,Male,never married,56570,2011
district,401,Rural,Male,never married,536216,2011
district,401,Urban,Male,never married,65759,2011
district,402,Rural,Male,never married,191437,2011
district,402,Urban,Male,never married,21125,2011
district,403,Rural,Male,never married,297167,2011
district,403,Urban,Male,never married,64949,2011
district,404,Rural,Male,never married,195996,2011
district,404,Urban,Male,never married,120212,2011
district,405,Rural,Male,never married,373020,2011
district,405,Urban,Male,never married,60420,2011
district,406,Rural,Male,never married,534875,2011
district,406,Urban,Male,never married,181396,2011
district,407,Rural,Male,never married,185083,2011
district,407,Urban,Male,never married,22966,2011
district,408,Rural,Male,never married,312532,2011
district,408,Urban,Male,never married,69675,2011
district,409,Rural,Male,never married,511632,2011
district,409,Urban,Male,never married,331475,2011
district,410,Rural,Male,never married,673457,2011
district,410,Urban,Male,never married,392600,2011
district,411,Rural,Male,never married,218412,2011
district,411,Urban,Male,never married,31408,2011
district,412,Rural,Male,never married,161298,2011
district,412,Urban,Male,never married,37856,2011
district,413,Rural,Male,never married,173076,2011
district,413,Urban,Male,never married,19511,2011
district,414,Rural,Male,never married,313470,2011
district,414,Urban,Male,never married,51361,2011
district,415,Rural,Male,never married,33432,2011
district,415,Urban,Male,never married,6467,2011
district,416,Rural,Male,never married,115968,2011
district,416,Urban,Male,never married,26798,2011
district,417,Rural,Male,never married,63823,2011
district,417,Urban,Male,never married,8539,2011
district,418,Rural,Male,never married,165327,2011
district,418,Urban,Male,never married,31055,2011
district,419,Rural,Male,never married,456707,2011
district,419,Urban,Male,never married,139615,2011
district,420,Rural,Male,never married,378832,2011
district,420,Urban,Male,never married,126510,2011
district,421,Rural,Male,never married,226564,2011
district,421,Urban,Male,never married,357981,2011
district,422,Rural,Male,never married,168977,2011
district,422,Urban,Male,never married,51926,2011
district,423,Rural,Male,never married,418664,2011
district,423,Urban,Male,never married,84862,2011
district,424,Rural,Male,never married,320034,2011
