geo_level,geo_code,area,sex,education,total,geo_version
district,488,Urban,Female,Literate Without Level,20975,2011
district,489,Rural,Female,Literate Without Level,1275,2011
district,489,Urban,Female,Literate Without Level,367,2011
district,490,Rural,Female,Literate Without Level,27909,2011
district,490,Urban,Female,Literate Without Level,10349,2011
district,491,Rural,Female,Literate Without Level,28604,2011
district,491,Urban,Female,Literate Without Level,15692,2011
district,492,Rural,Female,Literate Without Level,27109,2011
district,492,Urban,Female,Literate Without Level,100012,2011
district,493,Rural,Female,Literate Without Level,23036,2011
district,493,Urban,Female,Literate Without Level,3240,2011
district,494,Rural,Female,Literate Without Level,107,2011
district,494,Urban,Female,Literate Without Level,180,2011
district,495,Rural,Female,Literate Without Level,489,2011
district,495,Urban,Female,Literate Without Level,1380,2011
district,496,Rural,Female,Literate Without Level,1798,2011
district,496,Urban,Female,Literate Without Level,2630,2011
district,497,Rural,Female,Literate Without Level,41132,2011
district,497,Urban,Female,Literate Without Level,7848,2011
district,498,Rural,Female,Literate Without Level,27991,2011
district,498,Urban,Female,Literate Without Level,10895,2011
district,499,Rural,Female,Literate Without Level,47717,2011
district,499,Urban,Female,Literate Without Level,22299,2011
district,500,Rural,Female,Literate Without Level,75457,2011
district,500,Urban,Female,Literate Without Level,20553,2011
district,501,Rural,Female,Literate Without Level,34862,2011
district,501,Urban,Female,Literate Without Level,19787,2011
district,502,Rural,Female,Literate Without Level,29609,2011
district,502,Urban,Female,Literate Without Level,5327,2011
district,503,Rural,Female,Literate Without Level,16368,2011
district,503,Urban,Female,Literate Without Level,7150,2011
district,504,Rural,Female,Literate Without Level,5531,2011
district,504,Urban,Female,Literate Without Level,2038,2011
district,505,Rural,Female,Literate Without Level,28614,2011
district,505,Urban,Female,Literate Without Level,32518,2011
district,506,Rural,Female,Literate Without Level,9337,2011
district,506,Urban,Female,Literate Without Level,1831,2011
district,507,Rural,Female,Literate Without Level,34754,2011
district,507,Urban,Female,Literate Without Level,7711,2011
district,508,Rural,Female,Literate Without Level,32876,2011
district,508,Urban,Female,Literate Without Level,3285,2011
district,509,Rural,Female,Literate Without Level,13120,2011
district,509,Urban,Female,Literate Without Level,5022,2011
district,510,Rural,Female,Literate Without Level,83942,2011
district,510,Urban,Female,Literate Without Level,19126,2011
district,511,Rural,Female,Literate Without Level,45340,2011
district,511,Urban,Female,Literate Without Level,15929,2011
district,512,Rural,Female,Literate Without Level,47200,2011
district,512,Urban,Female,Literate Without Level,6852,2011
district,513,Rural,Female,Literate Without Level,14713,2011
district,513,Urban,Female,Literate Without Level,9467,2011
district,514,Rural,Female,Literate Without Level,29449,2011
district,514,Urban,Female,Literate Without Level,6604,2011
district,515,Rural,Female,Literate Without Level,14685,2011
district,515,Urban,Female,Literate Without Level,13262,2011
district,516,Rural,Female,Literate Without Level,101602,2011
district,516,Urban,Female,Literate Without Level,62751,2011
district,517,Rural,Female,Literate Without Level,49946,2011
district,517,Urban,Female,Literate Without Level,159615,2011
district,518,Rural,Female,Literate Without Level,0,2011
district,518,Urban,Female,Literate Without Level,90164,2011
district,519,Rural,Female,Literate Without Level,0,2011
district,519,Urban,Female,Literate Without Level,33933,2011
district,520,Rural,Female,Literate Without Level,32209,2011
district,520,Urban,Female,Literate Without Level,16806,2011
district,521,Rural,Female,Literate Without Level,86056,2011
district,521,Urban,Female,Literate Without Level,104400,2011
district,522,Rural,Female,Literate Without Level,61453,2011
district,522,Urban,Female,Literate Without Level,18457,2011
district,523,Rural,Female,Literate Without Level,68307,2011
district,523,Urban,Female,Literate Without Level,13528,2011
district,524,Rural,Female,Literate Without Level,36584,2011
district,524,Urban,Female,Literate Without Level,12384,2011
district,525,Rural,Female,Literate Without Level,33397,2011
district,525,Urban,Female,Literate Without Level,5718,2011
district,526,Rural,Female,Literate Without Level,26670,2011
district,526,Urban,Female,Literate Without Level,12797,2011
district,527,Rural,Female,Literate Without Level,41368,2011
district,527,Urban,Female,Literate Without Level,8424,2011
district,528,Rural,Female,Literate Without Level,7327,2011
district,528,Urban,Female,Literate Without Level,1872,2011
district,529,Rural,Female,Literate Without Level,14311,2011
district,529,Urban,Female,Literate Without Level,2636,2011
district,530,Rural,Female,Literate Without Level,36450,2011
district,530,Urban,Female,Literate Without Level,23454,2011
district,531,Rural,Female,Literate Without Level,25481,2011
district,531,Urban,Female,Literate Without Level,9831,2011
district,532,Rural,Female,Literate Without Level,40158,2011
district,532,Urban,Female,Literate Without Level,17405,2011
district,533,Rural,Female,Literate Without Level,31447,2011
district,533,Urban,Female,Literate Without Level,10227,2011
district,534,Rural,Female,Literate Without Level,41610,2011
district,534,Urban,Female,Literate Without Level,11148,2011
district,535,Rural,Female,Literate Without Level,25993,2011
district,535,Urban,Female,Literate Without Level,14009,2011
district,536,Rural,Female,Literate Without Level,0,2011
district,536,Urban,Female,Literate Without Level,133542,2011
district,537,Rural,Female,Literate Without Level,27886,2011
district,537,Urban,Female,Literate Without Level,100627,2011
district,538,Rural,Female,Literate Without Level,51625,2011
district,538,Urban,Female,Literate Without Level,13278,2011
district,539,Rural,Female,Literate Without Level,33175,2011
district,539,Urban,Female,Literate Without Level,11442,2011
district,540,Rural,Female,Literate Without Level,23904,2011
district,540,Urban,Female,Literate Without Level,15798,2011
district,541,Rural,Female,Literate Without Level,31644,2011
district,541,Urban,Female,Literate Without Level,13235,2011
district,542,Rural,Female,Literate Without Level,26197,2011
district,542,Urban,Female,Literate Without Level,5844,2011
district,543,Rural,Female,Literate Without Level,26060,2011
district,543,Urban,Female,Literate Without Level,9562,2011
district,544,Rural,Female,Literate Without Level,24719,2011
district,544,Urban,Female,Literate Without Level,34341,2011
district,545,Rural,Female,Literate Without Level,44780,2011
district,545,Urban,Female,Literate Without Level,22558,2011
district,546,Rural,Female,Literate Without Level,40197,2011
district,546,Urban,Female,Literate Without Level,15757,2011
district,547,Rural,Female,Literate Without Level,67032,2011
district,547,Urban,Female,Literate Without Level,60990,2011
district,548,Rural,Female,Literate Without Level,35782,2011
district,548,Urban,Female,Literate Without Level,20142,2011
district,549,Rural,Female,Literate Without Level,26251,2011
district,549,Urban,Female,Literate Without Level,9374,2011
district,550,Rural,Female,Literate Without Level,20199,2011
district,550,Urban,Female,Literate Without Level,11214,2011
district,551,Rural,Female,Literate Without Level,24162,2011
district,551,Urban,Female,Literate Without Level,15236,2011
district,552,Rural,Female,Literate Without Level,35740,2011
district,552,Urban,Female,Literate Without Level,16951,2011
district,553,Rural,Female,Literate Without Level,51006,2011
district,553,Urban,Female,Literate Without Level,21039,2011
district,554,Rural,Female,Literate Without Level,61775,2011
district,554,Urban,Female,Literate Without Level,26075,2011
district,555,Rural,Female,Literate Without Level,62836,2011
district,555,Urban,Female,Literate Without Level,24836,2011
district,556,Rural,Female,Literate Without Level,20448,2011
district,556,Urban,Female,Literate Without Level,10237,2011
district,557,Rural,Female,Literate Without Level,27552,2011
district,557,Urban,Female,Literate Without Level,16028,2011
district,558,Rural,Female,Literate Without Level,23241,2011
district,558,Urban,Female,Literate Without Level,7290,2011
district,559,Rural,Female,Literate Without Level,12949,2011
district,559,Urban,Female,Literate Without Level,8029,2011
district,560,Rural,Female,Literate Without Level,23202,2011
district,560,Urban,Female,Literate Without Level,4252,2011
district,561,Rural,Female,Literate Without Level,12998,2011
district,561,Urban,Female,Literate Without Level,7879,2011
district,562,Rural,Female,Literate Without Level,11720,2011
district,562,Urban,Female,Literate Without Level,12613,2011
district,563,Rural,Female,Literate Without Level,28768,2011
district,563,Urban,Female,Literate Without Level,12564,2011
district,564,Rural,Female,Literate Without Level,17906,2011
district,564,Urban,Female,Literate Without Level,4719,2011
district,565,Rural,Female,Literate Without Level,17383,2011
district,565,Urban,Female,Literate Without Level,15846,2011
district,566,Rural,Female,Literate Without Level,26029,2011
district,566,Urban,Female,Literate Without Level,5465,2011
district,567,Rural,Female,Literate Without Level,30365,2011
district,567,Urban,Female,Literate Without Level,26693,2011
district,568,Rural,Female,Literate Without Level,21595,2011
district,568,Urban,Female,Literate Without Level,20217,2011
district,569,Rural,Female,Literate Without Level,27804,2011
district,569,Urban,Female,Literate Without Level,13880,2011
district,570,Rural,Female,Literate Without Level,22835,2011
district,570,Urban,Female,Literate Without Level,6514,2011
district,571,Rural,Female,Literate Without Level,57138,2011
district,571,Urban,Female,Literate Without Level,9204,2011
district,572,Rural,Female,Literate Without Level,12180,2011
district,572,Urban,Female,Literate Without Level,137241,2011
district,573,Rural,Female,Literate Without Level,37452,2011
district,573,Urban,Female,Literate Without Level,4900,2011
district,574,Rural,Female,Literate Without Level,41939,2011
district,574,Urban,Female,Literate Without Level,8521,2011
district,575,Rural,Female,Literate Without Level,32551,2011
district,575,Urban,Female,Literate Without Level,28143,2011
district,576,Rural,Female,Literate Without Level,16293,2011
district,576,Urban,Female,Literate Without Level,1801,2011
district,577,Rural,Female,Literate Without Level,36642,2011
district,577,Urban,Female,Literate Without Level,21617,2011
district,578,Rural,Female,Literate Without Level,15035,2011
district,578,Urban,Female,Literate Without Level,2833,2011
district,579,Rural,Female,Literate Without Level,13907,2011
district,579,Urban,Female,Literate Without Level,12197,2011
district,580,Rural,Female,Literate Without Level,7471,2011
district,580,Urban,Female,Literate Without Level,2913,2011
district,581,Rural,Female,Literate Without Level,20655,2011
district,581,Urban,Female,Literate Without Level,9632,2011
district,582,Rural,Female,Literate Without Level,16219,2011
district,582,Urban,Female,Literate Without Level,4904,2011
district,583,Rural,Female,Literate Without Level,9403,2011
district,583,Urban,Female,Literate Without Level,5372,2011
district,584,Rural,Female,Literate Without Level,9240,2011
district,584,Urban,Female,Literate Without Level,3728,2011
district,585,Rural,Female,Literate Without Level,13153,2011
district,585,Urban,Female,Literate Without Level,16663,2011
district,586,Rural,Female,Literate Without Level,9836,2011
district,586,Urban,Female,Literate Without Level,14653,2011
