geo_level,geo_code,age,area,sex,total,geo_version
district,457,Age not stated,Urban,Male,183,2011
district,458,0-4,Urban,Male,15825,2011
district,458,5-9,Urban,Male,18876,2011
district,458,10-14,Urban,Male,19145,2011
district,458,15-19,Urban,Male,17700,2011
district,458,20-24,Urban,Male,15819,2011
district,458,25-29,Urban,Male,13644,2011
district,458,30-34,Urban,Male,12229,2011
district,458,35-39,Urban,Male,11271,2011
district,458,40-44,Urban,Male,9751,2011
district,458,45-49,Urban,Male,8059,2011
district,458,50-54,Urban,Male,6225,2011
district,458,55-59,Urban,Male,4252,2011
district,458,60-64,Urban,Male,3844,2011
district,458,65-69,Urban,Male,2479,2011
district,458,70-74,Urban,Male,2018,2011
district,458,75-79,Urban,Male,847,2011
district,458,80+,Urban,Male,1009,2011
district,458,Age not stated,Urban,Male,242,2011
district,459,0-4,Urban,Male,7708,2011
district,459,5-9,Urban,Male,9321,2011
district,459,10-14,Urban,Male,9650,2011
district,459,15-19,Urban,Male,8561,2011
district,459,20-24,Urban,Male,7616,2011
district,459,25-29,Urban,Male,6770,2011
district,459,30-34,Urban,Male,6053,2011
district,459,35-39,Urban,Male,5600,2011
district,459,40-44,Urban,Male,4571,2011
district,459,45-49,Urban,Male,4074,2011
district,459,50-54,Urban,Male,2996,2011
district,459,55-59,Urban,Male,2052,2011
district,459,60-64,Urban,Male,2024,2011
district,459,65-69,Urban,Male,1323,2011
district,459,70-74,Urban,Male,1000,2011
district,459,75-79,Urban,Male,426,2011
district,459,80+,Urban,Male,588,2011
district,459,Age not stated,Urban,Male,93,2011
district,460,0-4,Urban,Male,8802,2011
district,460,5-9,Urban,Male,10733,2011
district,460,10-14,Urban,Male,11985,2011
district,460,15-19,Urban,Male,12235,2011
district,460,20-24,Urban,Male,11974,2011
district,460,25-29,Urban,Male,9963,2011
district,460,30-34,Urban,Male,8555,2011
district,460,35-39,Urban,Male,7945,2011
district,460,40-44,Urban,Male,7603,2011
district,460,45-49,Urban,Male,6613,2011
district,460,50-54,Urban,Male,5614,2011
district,460,55-59,Urban,Male,3853,2011
district,460,60-64,Urban,Male,2854,2011
district,460,65-69,Urban,Male,1864,2011
district,460,70-74,Urban,Male,1396,2011
district,460,75-79,Urban,Male,687,2011
district,460,80+,Urban,Male,686,2011
district,460,Age not stated,Urban,Male,76,2011
district,461,0-4,Urban,Male,8305,2011
district,461,5-9,Urban,Male,10192,2011
district,461,10-14,Urban,Male,11963,2011
district,461,15-19,Urban,Male,12668,2011
district,461,20-24,Urban,Male,11832,2011
district,461,25-29,Urban,Male,8935,2011
district,461,30-34,Urban,Male,7061,2011
district,461,35-39,Urban,Male,6335,2011
district,461,40-44,Urban,Male,6452,2011
district,461,45-49,Urban,Male,7118,2011
district,461,50-54,Urban,Male,6565,2011
district,461,55-59,Urban,Male,4435,2011
district,461,60-64,Urban,Male,2042,2011
district,461,65-69,Urban,Male,1207,2011
district,461,70-74,Urban,Male,827,2011
district,461,75-79,Urban,Male,435,2011
district,461,80+,Urban,Male,565,2011
district,461,Age not stated,Urban,Male,147,2011
district,462,0-4,Urban,Male,4583,2011
district,462,5-9,Urban,Male,5683,2011
district,462,10-14,Urban,Male,6208,2011
district,462,15-19,Urban,Male,5569,2011
district,462,20-24,Urban,Male,4511,2011
district,462,25-29,Urban,Male,3755,2011
district,462,30-34,Urban,Male,3388,2011
district,462,35-39,Urban,Male,3312,2011
district,462,40-44,Urban,Male,2970,2011
district,462,45-49,Urban,Male,2420,2011
district,462,50-54,Urban,Male,1894,2011
district,462,55-59,Urban,Male,1219,2011
district,462,60-64,Urban,Male,1076,2011
district,462,65-69,Urban,Male,765,2011
district,462,70-74,Urban,Male,559,2011
district,462,75-79,Urban,Male,291,2011
district,462,80+,Urban,Male,315,2011
district,462,Age not stated,Urban,Male,16,2011
district,463,0-4,Urban,Male,10722,2011
district,463,5-9,Urban,Male,13363,2011
district,463,10-14,Urban,Male,14669,2011
district,463,15-19,Urban,Male,14508,2011
district,463,20-24,Urban,Male,11766,2011
district,463,25-29,Urban,Male,9320,2011
district,463,30-34,Urban,Male,7790,2011
district,463,35-39,Urban,Male,7795,2011
district,463,40-44,Urban,Male,7520,2011
district,463,45-49,Urban,Male,7619,2011
district,463,50-54,Urban,Male,5868,2011
district,463,55-59,Urban,Male,3807,2011
district,463,60-64,Urban,Male,1981,2011
district,463,65-69,Urban,Male,1260,2011
district,463,70-74,Urban,Male,1001,2011
district,463,75-79,Urban,Male,445,2011
district,463,80+,Urban,Male,725,2011
district,463,Age not stated,Urban,Male,154,2011
district,464,0-4,Urban,Male,4687,2011
district,464,5-9,Urban,Male,5443,2011
district,464,10-14,Urban,Male,5670,2011
district,464,15-19,Urban,Male,4954,2011
district,464,20-24,Urban,Male,4376,2011
district,464,25-29,Urban,Male,3895,2011
district,464,30-34,Urban,Male,3653,2011
district,464,35-39,Urban,Male,3153,2011
district,464,40-44,Urban,Male,2923,2011
district,464,45-49,Urban,Male,2556,2011
district,464,50-54,Urban,Male,2165,2011
district,464,55-59,Urban,Male,1373,2011
district,464,60-64,Urban,Male,1029,2011
district,464,65-69,Urban,Male,675,2011
district,464,70-74,Urban,Male,472,2011
district,464,75-79,Urban,Male,252,2011
district,464,80+,Urban,Male,265,2011
district,464,Age not stated,Urban,Male,14,2011
district,465,0-4,Urban,Male,2987,2011
district,465,5-9,Urban,Male,3181,2011
district,465,10-14,Urban,Male,3517,2011
district,465,15-19,Urban,Male,3104,2011
district,465,20-24,Urban,Male,2584,2011
district,465,25-29,Urban,Male,2240,2011
district,465,30-34,Urban,Male,2267,2011
district,465,35-39,Urban,Male,1994,2011
district,465,40-44,Urban,Male,1802,2011
district,465,45-49,Urban,Male,1581,2011
district,465,50-54,Urban,Male,1164,2011
district,465,55-59,Urban,Male,883,2011
district,465,60-64,Urban,Male,648,2011
district,465,65-69,Urban,Male,392,2011
district,465,70-74,Urban,Male,312,2011
district,465,75-79,Urban,Male,143,2011
district,465,80+,Urban,Male,127,2011
district,465,Age not stated,Urban,Male,23,2011
district,466,0-4,Urban,Male,11938,2011
district,466,5-9,Urban,Male,13304,2011
district,466,10-14,Urban,Male,14196,2011
district,466,15-19,Urban,Male,14140,2011
district,466,20-24,Urban,Male,13359,2011
district,466,25-29,Urban,Male,11057,2011
district,466,30-34,Urban,Male,9729,2011
district,466,35-39,Urban,Male,9050,2011
district,466,40-44,Urban,Male,8528,2011
district,466,45-49,Urban,Male,7436,2011
district,466,50-54,Urban,Male,6031,2011
district,466,55-59,Urban,Male,4148,2011
district,466,60-64,Urban,Male,3722,2011
district,466,65-69,Urban,Male,2444,2011
district,466,70-74,Urban,Male,1958,2011
district,466,75-79,Urban,Male,991,2011
district,466,80+,Urban,Male,1055,2011
district,466,Age not stated,Urban,Male,60,2011
district,467,0-4,Urban,Male,12699,2011
district,467,5-9,Urban,Male,13361,2011
district,467,10-14,Urban,Male,14048,2011
district,467,15-19,Urban,Male,14053,2011
district,467,20-24,Urban,Male,13792,2011
district,467,25-29,Urban,Male,11109,2011
district,467,30-34,Urban,Male,9532,2011
district,467,35-39,Urban,Male,8523,2011
district,467,40-44,Urban,Male,8079,2011
district,467,45-49,Urban,Male,7488,2011
district,467,50-54,Urban,Male,6079,2011
district,467,55-59,Urban,Male,4476,2011
district,467,60-64,Urban,Male,3836,2011
district,467,65-69,Urban,Male,2664,2011
district,467,70-74,Urban,Male,1976,2011
district,467,75-79,Urban,Male,947,2011
district,467,80+,Urban,Male,802,2011
district,467,Age not stated,Urban,Male,62,2011
district,468,0-4,Urban,Male,34870,2011
district,468,5-9,Urban,Male,37269,2011
district,468,10-14,Urban,Male,37806,2011
district,468,15-19,Urban,Male,36793,2011
district,468,20-24,Urban,Male,39028,2011
district,468,25-29,Urban,Male,37747,2011
district,468,30-34,Urban,Male,33254,2011
district,468,35-39,Urban,Male,28785,2011
district,468,40-44,Urban,Male,25008,2011
district,468,45-49,Urban,Male,20289,2011
district,468,50-54,Urban,Male,16932,2011
district,468,55-59,Urban,Male,11484,2011
district,468,60-64,Urban,Male,8757,2011
district,468,65-69,Urban,Male,5532,2011
district,468,70-74,Urban,Male,4186,2011
district,468,75-79,Urban,Male,1961,2011
district,468,80+,Urban,Male,2140,2011
district,468,Age not stated,Urban,Male,1372,2011
district,469,0-4,Urban,Male,20264,2011
district,469,5-9,Urban,Male,23427,2011
district,469,10-14,Urban,Male,25021,2011
district,469,15-19,Urban,Male,24045,2011
district,469,20-24,Urban,Male,21285,2011
district,469,25-29,Urban,Male,18428,2011
district,469,30-34,Urban,Male,16754,2011
district,469,35-39,Urban,Male,15357,2011
district,469,40-44,Urban,Male,13142,2011
district,469,45-49,Urban,Male,11046,2011
district,469,50-54,Urban,Male,9008,2011
district,469,55-59,Urban,Male,6354,2011
district,469,60-64,Urban,Male,5100,2011
district,469,65-69,Urban,Male,3047,2011
district,469,70-74,Urban,Male,2208,2011
district,469,75-79,Urban,Male,978,2011
district,469,80+,Urban,Male,1035,2011
district,469,Age not stated,Urban,Male,139,2011
district,470,0-4,Urban,Male,11474,2011
district,470,5-9,Urban,Male,14104,2011
district,470,10-14,Urban,Male,15068,2011
district,470,15-19,Urban,Male,15208,2011
district,470,20-24,Urban,Male,14137,2011
district,470,25-29,Urban,Male,12492,2011
district,470,30-34,Urban,Male,11185,2011
district,470,35-39,Urban,Male,10585,2011
district,470,40-44,Urban,Male,9637,2011
district,470,45-49,Urban,Male,8634,2011
district,470,50-54,Urban,Male,7204,2011
district,470,55-59,Urban,Male,5254,2011
district,470,60-64,Urban,Male,4071,2011
district,470,65-69,Urban,Male,2771,2011
district,470,70-74,Urban,Male,2034,2011
district,470,75-79,Urban,Male,1051,2011
district,470,80+,Urban,Male,1022,2011
district,470,Age not stated,Urban,Male,142,2011
district,471,0-4,Urban,Male,20493,2011
district,471,5-9,Urban,Male,24531,2011
district,471,10-14,Urban,Male,26990,2011
district,471,15-19,Urban,Male,27768,2011
district,471,20-24,Urban,Male,26084,2011
district,471,25-29,Urban,Male,23604,2011
district,471,30-34,Urban,Male,21273,2011
district,471,35-39,Urban,Male,19465,2011
district,471,40-44,Urban,Male,18165,2011
district,471,45-49,Urban,Male,16514,2011
district,471,50-54,Urban,Male,13490,2011
district,471,55-59,Urban,Male,10082,2011
district,471,60-64,Urban,Male,7551,2011
district,471,65-69,Urban,Male,5219,2011
district,471,70-74,Urban,Male,3624,2011
district,471,75-79,Urban,Male,1827,2011
district,471,80+,Urban,Male,1850,2011
district,471,Age not stated,Urban,Male,815,2011
district,472,0-4,Urban,Male,16087,2011
district,472,5-9,Urban,Male,18773,2011
district,472,10-14,Urban,Male,20128,2011
district,472,15-19,Urban,Male,19794,2011
district,472,20-24,Urban,Male,17694,2011
district,472,25-29,Urban,Male,15526,2011
district,472,30-34,Urban,Male,14197,2011
district,472,35-39,Urban,Male,13320,2011
district,472,40-44,Urban,Male,12008,2011
district,472,45-49,Urban,Male,11092,2011
district,472,50-54,Urban,Male,9112,2011
district,472,55-59,Urban,Male,6695,2011
district,472,60-64,Urban,Male,5295,2011
district,472,65-69,Urban,Male,3329,2011
district,472,70-74,Urban,Male,2305,2011
district,472,75-79,Urban,Male,1107,2011
district,472,80+,Urban,Male,1186,2011
district,472,Age not stated,Urban,Male,442,2011
district,473,0-4,Urban,Male,25330,2011
district,473,5-9,Urban,Male,28509,2011
district,473,10-14,Urban,Male,30513,2011
district,473,15-19,Urban,Male,30689,2011
district,473,20-24,Urban,Male,31310,2011
district,473,25-29,Urban,Male,29154,2011
district,473,30-34,Urban,Male,26123,2011
district,473,35-39,Urban,Male,23753,2011
district,473,40-44,Urban,Male,21526,2011
district,473,45-49,Urban,Male,18914,2011
district,473,50-54,Urban,Male,16018,2011
district,473,55-59,Urban,Male,11652,2011
district,473,60-64,Urban,Male,8333,2011
district,473,65-69,Urban,Male,5453,2011
district,473,70-74,Urban,Male,3721,2011
district,473,75-79,Urban,Male,1683,2011
district,473,80+,Urban,Male,1759,2011
district,473,Age not stated,Urban,Male,988,2011
district,474,0-4,Urban,Male,255390,2011
district,474,5-9,Urban,Male,280422,2011
district,474,10-14,Urban,Male,299443,2011
district,474,15-19,Urban,Male,308520,2011
district,474,20-24,Urban,Male,315511,2011
district,474,25-29,Urban,Male,300709,2011
district,474,30-34,Urban,Male,267638,2011
district,474,35-39,Urban,Male,237907,2011
district,474,40-44,Urban,Male,210026,2011
district,474,45-49,Urban,Male,186304,2011
district,474,50-54,Urban,Male,160033,2011
district,474,55-59,Urban,Male,122599,2011
district,474,60-64,Urban,Male,93304,2011
district,474,65-69,Urban,Male,58827,2011
district,474,70-74,Urban,Male,40881,2011
district,474,75-79,Urban,Male,22116,2011
district,474,80+,Urban,Male,23953,2011
district,474,Age not stated,Urban,Male,8885,2011
district,475,0-4,Urban,Male,20537,2011
district,475,5-9,Urban,Male,24128,2011
district,475,10-14,Urban,Male,27298,2011
district,475,15-19,Urban,Male,27571,2011
district,475,20-24,Urban,Male,24864,2011
district,475,25-29,Urban,Male,23037,2011
district,475,30-34,Urban,Male,19667,2011
district,475,35-39,Urban,Male,17980,2011
district,475,40-44,Urban,Male,16528,2011
district,475,45-49,Urban,Male,15142,2011
district,475,50-54,Urban,Male,13077,2011
district,475,55-59,Urban,Male,9427,2011
district,475,60-64,Urban,Male,7626,2011
district,475,65-69,Urban,Male,5190,2011
district,475,70-74,Urban,Male,3849,2011
district,475,75-79,Urban,Male,1989,2011
district,475,80+,Urban,Male,2026,2011
district,475,Age not stated,Urban,Male,506,2011
district,476,0-4,Urban,Male,92082,2011
district,476,5-9,Urban,Male,102833,2011
district,476,10-14,Urban,Male,108865,2011
district,476,15-19,Urban,Male,112234,2011
district,476,20-24,Urban,Male,112400,2011
district,476,25-29,Urban,Male,110727,2011
district,476,30-34,Urban,Male,96962,2011
district,476,35-39,Urban,Male,86547,2011
district,476,40-44,Urban,Male,76939,2011
district,476,45-49,Urban,Male,68557,2011
district,476,50-54,Urban,Male,57851,2011
district,476,55-59,Urban,Male,41769,2011
district,476,60-64,Urban,Male,32847,2011
district,476,65-69,Urban,Male,20609,2011
district,476,70-74,Urban,Male,15895,2011
district,476,75-79,Urban,Male,7731,2011
district,476,80+,Urban,Male,9380,2011
district,476,Age not stated,Urban,Male,3953,2011
district,477,0-4,Urban,Male,40483,2011
district,477,5-9,Urban,Male,47066,2011
district,477,10-14,Urban,Male,50678,2011
district,477,15-19,Urban,Male,50739,2011
district,477,20-24,Urban,Male,49372,2011
district,477,25-29,Urban,Male,45507,2011
district,477,30-34,Urban,Male,41019,2011
district,477,35-39,Urban,Male,37237,2011
district,477,40-44,Urban,Male,33209,2011
district,477,45-49,Urban,Male,28998,2011
district,477,50-54,Urban,Male,24286,2011
district,477,55-59,Urban,Male,16850,2011
district,477,60-64,Urban,Male,13880,2011
district,477,65-69,Urban,Male,9336,2011
district,477,70-74,Urban,Male,6691,2011
district,477,75-79,Urban,Male,3277,2011
district,477,80+,Urban,Male,4159,2011
district,477,Age not stated,Urban,Male,1317,2011
district,478,0-4,Urban,Male,10642,2011
district,478,5-9,Urban,Male,13448,2011
district,478,10-14,Urban,Male,14499,2011
district,478,15-19,Urban,Male,14468,2011
district,478,20-24,Urban,Male,13740,2011
district,478,25-29,Urban,Male,12816,2011
district,478,30-34,Urban,Male,11604,2011
district,478,35-39,Urban,Male,10983,2011
district,478,40-44,Urban,Male,10275,2011
district,478,45-49,Urban,Male,8890,2011
district,478,50-54,Urban,Male,7421,2011
district,478,55-59,Urban,Male,5529,2011
district,478,60-64,Urban,Male,4712,2011
district,478,65-69,Urban,Male,2909,2011
district,478,70-74,Urban,Male,2252,2011
district,478,75-79,Urban,Male,1039,2011
district,478,80+,Urban,Male,1225,2011
district,478,Age not stated,Urban,Male,497,2011
district,479,0-4,Urban,Male,35316,2011
district,479,5-9,Urban,Male,42826,2011
district,479,10-14,Urban,Male,50580,2011
district,479,15-19,Urban,Male,49065,2011
district,479,20-24,Urban,Male,44671,2011
district,479,25-29,Urban,Male,39270,2011
district,479,30-34,Urban,Male,35240,2011
district,479,35-39,Urban,Male,34050,2011
district,479,40-44,Urban,Male,31261,2011
district,479,45-49,Urban,Male,28132,2011
district,479,50-54,Urban,Male,22507,2011
district,479,55-59,Urban,Male,16441,2011
district,479,60-64,Urban,Male,12426,2011
district,479,65-69,Urban,Male,8325,2011
district,479,70-74,Urban,Male,6528,2011
district,479,75-79,Urban,Male,2941,2011
district,479,80+,Urban,Male,3447,2011
district,479,Age not stated,Urban,Male,1059,2011
district,480,0-4,Urban,Male,15526,2011
district,480,5-9,Urban,Male,18059,2011
district,480,10-14,Urban,Male,21418,2011
district,480,15-19,Urban,Male,22110,2011
district,480,20-24,Urban,Male,18939,2011
district,480,25-29,Urban,Male,16409,2011
district,480,30-34,Urban,Male,14772,2011
district,480,35-39,Urban,Male,14223,2011
district,480,40-44,Urban,Male,12947,2011
district,480,45-49,Urban,Male,11361,2011
district,480,50-54,Urban,Male,9420,2011
district,480,55-59,Urban,Male,6763,2011
district,480,60-64,Urban,Male,5508,2011
district,480,65-69,Urban,Male,3972,2011
district,480,70-74,Urban,Male,3037,2011
district,480,75-79,Urban,Male,1501,2011
district,480,80+,Urban,Male,1858,2011
district,480,Age not stated,Urban,Male,672,2011
district,481,0-4,Urban,Male,51622,2011
district,481,5-9,Urban,Male,59752,2011
district,481,10-14,Urban,Male,64316,2011
district,481,15-19,Urban,Male,66209,2011
district,481,20-24,Urban,Male,62173,2011
district,481,25-29,Urban,Male,56308,2011
district,481,30-34,Urban,Male,49108,2011
district,481,35-39,Urban,Male,44939,2011
district,481,40-44,Urban,Male,40008,2011
district,481,45-49,Urban,Male,34353,2011
district,481,50-54,Urban,Male,28555,2011
district,481,55-59,Urban,Male,20319,2011
district,481,60-64,Urban,Male,15513,2011
district,481,65-69,Urban,Male,10198,2011
district,481,70-74,Urban,Male,7851,2011
district,481,75-79,Urban,Male,4147,2011
district,481,80+,Urban,Male,4610,2011
district,481,Age not stated,Urban,Male,1387,2011
district,482,0-4,Urban,Male,25515,2011
district,482,5-9,Urban,Male,29045,2011
district,482,10-14,Urban,Male,30846,2011
district,482,15-19,Urban,Male,31526,2011
district,482,20-24,Urban,Male,31813,2011
district,482,25-29,Urban,Male,29072,2011
district,482,30-34,Urban,Male,26154,2011
district,482,35-39,Urban,Male,23936,2011
district,482,40-44,Urban,Male,21579,2011
district,482,45-49,Urban,Male,19856,2011
district,482,50-54,Urban,Male,16970,2011
district,482,55-59,Urban,Male,13794,2011
