geo_level,geo_code,area,literacy,sex,total,geo_version
district,228,Urban,Literate,Female,26874,2011
district,229,Rural,Literate,Female,475668,2011
district,229,Urban,Literate,Female,124707,2011
district,230,Rural,Literate,Female,654899,2011
district,230,Urban,Literate,Female,776733,2011
district,231,Rural,Literate,Female,514344,2011
district,231,Urban,Literate,Female,111321,2011
district,232,Rural,Literate,Female,348097,2011
district,232,Urban,Literate,Female,48166,2011
district,233,Rural,Literate,Female,350320,2011
district,233,Urban,Literate,Female,20033,2011
district,234,Rural,Literate,Female,615088,2011
district,234,Urban,Literate,Female,122961,2011
district,235,Rural,Literate,Female,528466,2011
district,235,Urban,Literate,Female,68803,2011
district,236,Rural,Literate,Female,752491,2011
district,236,Urban,Literate,Female,176319,2011
district,237,Rural,Literate,Female,372012,2011
district,237,Urban,Literate,Female,59526,2011
district,238,Rural,Literate,Female,286127,2011
district,238,Urban,Literate,Female,38076,2011
district,239,Rural,Literate,Female,207301,2011
district,239,Urban,Literate,Female,37168,2011
district,240,Rural,Literate,Female,137968,2011
district,240,Urban,Literate,Female,13104,2011
state,11,Rural,Literate,Female,137685,2011
state,11,Urban,Literate,Female,55998,2011
district,241,Rural,Literate,Female,10354,2011
district,241,Urban,Literate,Female,1517,2011
district,242,Rural,Literate,Female,39514,2011
district,242,Urban,Literate,Female,1930,2011
district,243,Rural,Literate,Female,39427,2011
district,243,Urban,Literate,Female,7957,2011
district,244,Rural,Literate,Female,48390,2011
district,244,Urban,Literate,Female,44594,2011
state,12,Rural,Literate,Female,226512,2011
state,12,Urban,Literate,Female,99625,2011
district,245,Rural,Literate,Female,6484,2011
district,245,Urban,Literate,Female,1869,2011
district,246,Rural,Literate,Female,14110,2011
district,246,Urban,Literate,Female,4816,2011
district,247,Rural,Literate,Female,11811,2011
district,247,Urban,Literate,Female,5039,2011
district,248,Rural,Literate,Female,22328,2011
district,248,Urban,Literate,Female,32926,2011
district,249,Rural,Literate,Female,16444,2011
district,249,Urban,Literate,Female,4027,2011
district,250,Rural,Literate,Female,19941,2011
district,250,Urban,Literate,Female,8028,2011
district,251,Rural,Literate,Female,19370,2011
district,251,Urban,Literate,Female,8996,2011
district,252,Rural,Literate,Female,5438,2011
district,252,Urban,Literate,Female,2034,2011
district,253,Rural,Literate,Female,23324,2011
district,253,Urban,Literate,Female,5823,2011
district,254,Rural,Literate,Female,12671,2011
district,254,Urban,Literate,Female,5990,2011
district,255,Rural,Literate,Female,19952,2011
district,255,Urban,Literate,Female,4635,2011
district,256,Rural,Literate,Female,15813,2011
district,256,Urban,Literate,Female,535,2011
district,257,Rural,Literate,Female,1105,2011
district,257,Urban,Literate,Female,717,2011
district,258,Rural,Literate,Female,9726,2011
district,258,Urban,Literate,Female,4036,2011
district,259,Rural,Literate,Female,24800,2011
district,259,Urban,Literate,Female,9882,2011
district,260,Rural,Literate,Female,3195,2011
district,260,Urban,Literate,Female,272,2011
state,13,Rural,Literate,Female,412642,2011
state,13,Urban,Literate,Female,205835,2011
district,261,Rural,Literate,Female,40993,2011
district,261,Urban,Literate,Female,11201,2011
district,262,Rural,Literate,Female,54304,2011
district,262,Urban,Literate,Female,21711,2011
district,263,Rural,Literate,Female,38772,2011
district,263,Urban,Literate,Female,10605,2011
district,264,Rural,Literate,Female,46554,2011
district,264,Urban,Literate,Female,14269,2011
district,265,Rural,Literate,Female,58482,2011
district,265,Urban,Literate,Female,69413,2011
district,266,Rural,Literate,Female,39896,2011
district,266,Urban,Literate,Female,8071,2011
district,267,Rural,Literate,Female,40839,2011
district,267,Urban,Literate,Female,13019,2011
district,268,Rural,Literate,Female,11002,2011
district,268,Urban,Literate,Female,2718,2011
district,269,Rural,Literate,Female,13132,2011
district,269,Urban,Literate,Female,5425,2011
district,270,Rural,Literate,Female,45713,2011
district,270,Urban,Literate,Female,44738,2011
district,271,Rural,Literate,Female,22955,2011
district,271,Urban,Literate,Female,4665,2011
state,14,Rural,Literate,Female,572725,2011
state,14,Urban,Literate,Female,295893,2011
district,272,Rural,Literate,Female,113849,2011
district,272,Urban,Literate,Female,2616,2011
district,273,Rural,Literate,Female,30773,2011
district,273,Urban,Literate,Female,6830,2011
district,274,Rural,Literate,Female,85014,2011
district,274,Urban,Literate,Female,6908,2011
district,275,Rural,Literate,Female,41527,2011
district,275,Urban,Literate,Female,27493,2011
district,276,Rural,Literate,Female,69656,2011
district,276,Urban,Literate,Female,47031,2011
district,277,Rural,Literate,Female,64422,2011
district,277,Urban,Literate,Female,122219,2011
district,278,Rural,Literate,Female,82944,2011
district,278,Urban,Literate,Female,68406,2011
district,279,Rural,Literate,Female,49666,2011
district,279,Urban,Literate,Female,10015,2011
district,280,Rural,Literate,Female,34874,2011
district,280,Urban,Literate,Female,4375,2011
state,15,Rural,Literate,Female,167934,2011
state,15,Urban,Literate,Female,241712,2011
district,281,Rural,Literate,Female,21442,2011
district,281,Urban,Literate,Female,5772,2011
district,282,Rural,Literate,Female,12883,2011
district,282,Urban,Literate,Female,18865,2011
district,283,Rural,Literate,Female,33861,2011
district,283,Urban,Literate,Female,137187,2011
district,284,Rural,Literate,Female,29642,2011
district,284,Urban,Literate,Female,19720,2011
district,285,Rural,Literate,Female,13347,2011
district,285,Urban,Literate,Female,13531,2011
district,286,Rural,Literate,Female,28047,2011
district,286,Urban,Literate,Female,28560,2011
district,287,Rural,Literate,Female,18278,2011
district,287,Urban,Literate,Female,8139,2011
district,288,Rural,Literate,Female,10434,2011
district,288,Urban,Literate,Female,9938,2011
state,16,Rural,Literate,Female,911270,2011
state,16,Urban,Literate,Female,392144,2011
district,289,Rural,Literate,Female,361421,2011
district,289,Urban,Literate,Female,276935,2011
district,290,Rural,Literate,Female,246066,2011
district,290,Urban,Literate,Female,49662,2011
district,291,Rural,Literate,Female,108178,2011
district,291,Urban,Literate,Female,16396,2011
district,292,Rural,Literate,Female,195605,2011
district,292,Urban,Literate,Female,49151,2011
state,17,Rural,Literate,Female,639518,2011
state,17,Urban,Literate,Female,231608,2011
district,293,Rural,Literate,Female,135428,2011
district,293,Urban,Literate,Female,29836,2011
district,294,Rural,Literate,Female,73188,2011
district,294,Urban,Literate,Female,16446,2011
district,295,Rural,Literate,Female,32395,2011
district,295,Urban,Literate,Female,4664,2011
district,296,Rural,Literate,Female,98080,2011
district,296,Urban,Literate,Female,15291,2011
district,297,Rural,Literate,Female,67135,2011
district,297,Urban,Literate,Female,7747,2011
district,298,Rural,Literate,Female,144763,2011
district,298,Urban,Literate,Female,145997,2011
district,299,Rural,Literate,Female,88529,2011
district,299,Urban,Literate,Female,11627,2011
state,18,Rural,Literate,Female,6979243,2011
state,18,Urban,Literate,Female,1630095,2011
district,300,Rural,Literate,Female,194232,2011
district,300,Urban,Literate,Female,19853,2011
district,301,Rural,Literate,Female,342251,2011
district,301,Urban,Literate,Female,68539,2011
district,302,Rural,Literate,Female,217303,2011
district,302,Urban,Literate,Female,41972,2011
district,303,Rural,Literate,Female,344760,2011
district,303,Urban,Literate,Female,53260,2011
district,304,Rural,Literate,Female,224927,2011
district,304,Urban,Literate,Female,25277,2011
district,305,Rural,Literate,Female,652983,2011
district,305,Urban,Literate,Female,135883,2011
district,306,Rural,Literate,Female,421588,2011
district,306,Urban,Literate,Female,66459,2011
district,307,Rural,Literate,Female,275370,2011
district,307,Urban,Literate,Female,32564,2011
district,308,Rural,Literate,Female,169030,2011
district,308,Urban,Literate,Female,16237,2011
district,309,Rural,Literate,Female,250738,2011
district,309,Urban,Literate,Female,94135,2011
district,310,Rural,Literate,Female,300451,2011
district,310,Urban,Literate,Female,92719,2011
district,311,Rural,Literate,Female,327218,2011
district,311,Urban,Literate,Female,41520,2011
district,312,Rural,Literate,Female,278050,2011
district,312,Urban,Literate,Female,84544,2011
district,313,Rural,Literate,Female,286939,2011
district,313,Urban,Literate,Female,38350,2011
district,314,Rural,Literate,Female,202896,2011
district,314,Urban,Literate,Female,40065,2011
district,315,Rural,Literate,Female,39351,2011
district,315,Urban,Literate,Female,22963,2011
district,316,Rural,Literate,Female,414115,2011
district,316,Urban,Literate,Female,120067,2011
district,317,Rural,Literate,Female,315414,2011
district,317,Urban,Literate,Female,43941,2011
district,318,Rural,Literate,Female,160873,2011
district,318,Urban,Literate,Female,19657,2011
district,319,Rural,Literate,Female,156711,2011
district,319,Urban,Literate,Female,40253,2011
district,320,Rural,Literate,Female,102361,2011
district,320,Urban,Literate,Female,11672,2011
district,321,Rural,Literate,Female,392175,2011
district,321,Urban,Literate,Female,52925,2011
district,322,Rural,Literate,Female,64838,2011
district,322,Urban,Literate,Female,399126,2011
district,323,Rural,Literate,Female,207071,2011
district,323,Urban,Literate,Female,31516,2011
district,324,Rural,Literate,Female,246680,2011
district,324,Urban,Literate,Female,3543,2011
district,325,Rural,Literate,Female,198764,2011
district,325,Urban,Literate,Female,19609,2011
district,326,Rural,Literate,Female,192154,2011
district,326,Urban,Literate,Female,13446,2011
state,19,Rural,Literate,Female,17365582,2011
state,19,Urban,Literate,Female,10353889,2011
district,327,Rural,Literate,Female,326042,2011
district,327,Urban,Literate,Female,271870,2011
district,328,Rural,Literate,Female,743948,2011
district,328,Urban,Literate,Female,358210,2011
district,329,Rural,Literate,Female,710831,2011
district,329,Urban,Literate,Female,110940,2011
district,330,Rural,Literate,Female,519648,2011
district,330,Urban,Literate,Female,116524,2011
district,331,Rural,Literate,Female,395064,2011
district,331,Urban,Literate,Female,92147,2011
district,332,Rural,Literate,Female,770268,2011
district,332,Urban,Literate,Female,164145,2011
district,333,Rural,Literate,Female,1479817,2011
district,333,Urban,Literate,Female,398830,2011
district,334,Rural,Literate,Female,806705,2011
district,334,Urban,Literate,Female,150261,2011
district,335,Rural,Literate,Female,1326721,2011
district,335,Urban,Literate,Female,1002447,2011
district,336,Rural,Literate,Female,1072650,2011
district,336,Urban,Literate,Female,529039,2011
district,337,Rural,Literate,Female,1336340,2011
district,337,Urban,Literate,Female,2216307,2011
district,338,Rural,Literate,Female,1079777,2011
district,338,Urban,Literate,Female,786834,2011
district,339,Rural,Literate,Female,828277,2011
district,339,Urban,Literate,Female,105378,2011
district,340,Rural,Literate,Female,516240,2011
district,340,Urban,Literate,Female,106607,2011
district,341,Rural,Literate,Female,573914,2011
district,341,Urban,Literate,Female,1088468,2011
district,342,Rural,Literate,Female,0,2011
district,342,Urban,Literate,Female,1661222,2011
district,343,Rural,Literate,Female,1770026,2011
district,343,Urban,Literate,Female,718354,2011
district,344,Rural,Literate,Female,1548809,2011
district,344,Urban,Literate,Female,262690,2011
district,345,Rural,Literate,Female,1560505,2011
district,345,Urban,Literate,Female,213616,2011
state,20,Rural,Literate,Female,4960347,2011
state,20,Urban,Literate,Female,2485203,2011
district,346,Rural,Literate,Female,229076,2011
district,346,Urban,Literate,Female,19239,2011
district,347,Rural,Literate,Female,187852,2011
district,347,Urban,Literate,Female,18307,2011
district,348,Rural,Literate,Female,111636,2011
district,348,Urban,Literate,Female,39833,2011
district,349,Rural,Literate,Female,408413,2011
district,349,Urban,Literate,Female,61326,2011
district,350,Rural,Literate,Female,222020,2011
district,350,Urban,Literate,Female,81681,2011
district,351,Rural,Literate,Female,208636,2011
district,351,Urban,Literate,Female,19671,2011
district,352,Rural,Literate,Female,153550,2011
district,352,Urban,Literate,Female,42410,2011
district,353,Rural,Literate,Female,129021,2011
district,353,Urban,Literate,Female,16871,2011
district,354,Rural,Literate,Female,252111,2011
district,354,Urban,Literate,Female,455143,2011
district,355,Rural,Literate,Female,219815,2011
district,355,Urban,Literate,Female,294617,2011
district,356,Rural,Literate,Female,90551,2011
district,356,Urban,Literate,Female,19588,2011
district,357,Rural,Literate,Female,220105,2011
district,357,Urban,Literate,Female,431068,2011
district,358,Rural,Literate,Female,335245,2011
district,358,Urban,Literate,Female,67612,2011
district,359,Rural,Literate,Female,125997,2011
district,359,Urban,Literate,Female,14979,2011
district,360,Rural,Literate,Female,325673,2011
district,360,Urban,Literate,Female,91463,2011
district,361,Rural,Literate,Female,121294,2011
district,361,Urban,Literate,Female,125172,2011
district,362,Rural,Literate,Female,237399,2011
district,362,Urban,Literate,Female,28735,2011
district,363,Rural,Literate,Female,144499,2011
district,363,Urban,Literate,Female,23553,2011
district,364,Rural,Literate,Female,393120,2011
district,364,Urban,Literate,Female,433069,2011
district,365,Rural,Literate,Female,104733,2011
district,365,Urban,Literate,Female,15101,2011
district,366,Rural,Literate,Female,214838,2011
district,366,Urban,Literate,Female,23087,2011
district,367,Rural,Literate,Female,136502,2011
district,367,Urban,Literate,Female,14990,2011
district,368,Rural,Literate,Female,218459,2011
district,368,Urban,Literate,Female,69829,2011
district,369,Rural,Literate,Female,169802,2011
district,369,Urban,Literate,Female,77859,2011
state,21,Rural,Literate,Female,9223363,2011
state,21,Urban,Literate,Female,2429551,2011
district,370,Rural,Literate,Female,374185,2011
district,370,Urban,Literate,Female,52381,2011
district,371,Rural,Literate,Female,102514,2011
district,371,Urban,Literate,Female,75273,2011
district,372,Rural,Literate,Female,204669,2011
district,372,Urban,Literate,Female,105830,2011
district,373,Rural,Literate,Female,77764,2011
district,373,Urban,Literate,Female,7406,2011
district,374,Rural,Literate,Female,340654,2011
district,374,Urban,Literate,Female,251521,2011
district,375,Rural,Literate,Female,373373,2011
district,375,Urban,Literate,Female,74026,2011
district,376,Rural,Literate,Female,506515,2011
district,376,Urban,Literate,Female,68711,2011
district,377,Rural,Literate,Female,630459,2011
district,377,Urban,Literate,Female,88414,2011
